STATION,NAME,DATE,PRCP,SNOW,SNWD,WESD,WESF
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",3/9/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",3/10/17,0.02,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",3/11/17,0.33,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",3/12/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",3/13/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",3/14/17,0.03,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",3/15/17,1.81,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",3/16/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",3/17/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",3/18/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",3/19/17,0.01,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",3/20/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",3/21/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",3/22/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",3/23/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",3/24/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",3/25/17,0.03,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",3/26/17,0.08,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",3/27/17,0.04,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",3/28/17,0.46,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",3/29/17,0.81,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",3/30/17,0.01,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",3/31/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",4/1/17,2.23,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",4/2/17,0.77,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",4/3/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",4/4/17,0.3,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",4/5/17,0.81,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",4/6/17,0,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",4/7/17,1.28,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",4/8/17,0,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",4/9/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",4/10/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",4/11/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",4/12/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",4/13/17,0.06,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",4/14/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",4/15/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",4/16/17,0,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",4/17/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",4/18/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",4/19/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",4/20/17,0.08,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",4/21/17,0.32,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",4/22/17,0.36,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",4/23/17,0.02,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",4/24/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",4/25/17,0,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",4/26/17,1.48,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",4/27/17,0.23,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",4/28/17,0.01,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",4/29/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",4/30/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",5/1/17,0.03,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",5/2/17,0.15,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",5/3/17,0.01,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",5/4/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",5/5/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",5/6/17,1.03,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",5/7/17,0.09,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",5/8/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",5/9/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",5/10/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",5/11/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",5/12/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",5/13/17,0.03,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",5/14/17,0.91,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",5/15/17,0.31,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",5/16/17,0.08,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",5/17/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",5/18/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",5/19/17,0.2,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",5/20/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",5/21/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",5/22/17,0.02,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",5/23/17,0.16,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",5/24/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",5/25/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",5/26/17,1.35,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",5/27/17,0.13,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",5/28/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",5/29/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",5/30/17,0.07,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",5/31/17,0,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",6/1/17,0.15,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",6/2/17,0,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",6/3/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",6/4/17,0.03,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",6/5/17,0.29,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",6/6/17,0.98,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",6/7/17,0.6,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",6/8/17,0,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",6/9/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",6/10/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",6/11/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",6/12/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",6/13/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",6/14/17,0.48,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",6/15/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",6/16/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",6/17/17,1.74,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",6/18/17,0.01,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",6/19/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",6/20/17,0.16,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",6/21/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",6/22/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",6/23/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",6/24/17,0.02,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",6/25/17,0.1,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",6/26/17,0.05,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",6/27/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",6/28/17,0.39,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",6/29/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",6/30/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",7/1/17,0.07,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",7/2/17,0.02,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",7/3/17,0.05,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",7/4/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",7/5/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",7/6/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",7/7/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",7/8/17,0.49,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",7/9/17,0.1,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",7/10/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",7/11/17,0.26,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",7/12/17,0.1,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",7/13/17,1.54,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",7/14/17,0.15,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",7/15/17,0,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",7/16/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",7/17/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",7/18/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",7/26/17,,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",7/27/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",7/28/17,0.07,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",7/29/17,0,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",7/30/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",7/31/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",8/1/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",8/2/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",8/3/17,0.31,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",8/4/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",8/5/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",8/6/17,0.1,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",8/7/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",8/8/17,0,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",8/9/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",8/10/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",8/11/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",8/12/17,0.11,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",8/13/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",8/14/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",8/15/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",8/16/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",8/17/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",8/18/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",8/19/17,0.06,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",8/20/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",8/21/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",8/22/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",8/23/17,0.32,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",8/24/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",8/25/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",8/26/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",8/27/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",8/28/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",8/29/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",8/30/17,0.07,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",8/31/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",9/1/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",9/2/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",9/3/17,0.03,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",9/4/17,0.31,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",9/5/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",9/6/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",9/7/17,0.83,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",9/8/17,0,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",9/9/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",9/10/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",9/11/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",9/12/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",9/13/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",9/14/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",9/15/17,0.33,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",9/16/17,0.33,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",9/17/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",9/18/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",9/19/17,0,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",9/20/17,0.21,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",9/21/17,0.19,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",9/22/17,0.02,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",9/23/17,0.12,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",9/24/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",9/25/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",9/26/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",9/27/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",9/28/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",9/29/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",9/30/17,0.33,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",10/1/17,0.25,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",10/2/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",10/3/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",10/4/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",10/5/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",10/6/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",10/7/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",10/8/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",10/9/17,0.14,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",10/10/17,0.18,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",10/11/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",10/12/17,0,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",10/13/17,0,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",10/14/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",10/15/17,0.02,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",10/16/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",10/17/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",10/18/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",10/19/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",10/20/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",10/21/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",10/22/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",10/23/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",10/24/17,0.13,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",10/25/17,0.68,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",10/26/17,0.62,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",10/27/17,0.24,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",10/28/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",10/29/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",10/30/17,3.81,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",10/31/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",11/1/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",11/2/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",11/3/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",11/4/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",11/5/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",11/6/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",11/7/17,0.06,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",11/8/17,0.17,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",11/9/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",11/10/17,0.02,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",11/11/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",11/12/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",11/13/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",11/14/17,0.22,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",11/15/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",11/16/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",11/17/17,0.21,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",11/18/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",11/19/17,0.29,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",11/20/17,0.1,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",11/21/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",11/23/17,,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",11/24/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",11/25/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",11/26/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",11/27/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",11/28/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",11/29/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",11/30/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",12/1/17,0.04,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",12/2/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",12/3/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",12/4/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",12/5/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",12/6/17,0.52,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",12/7/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",12/8/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",12/9/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",12/10/17,0.7,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",12/11/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",12/12/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",12/13/17,0.04,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",12/14/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",12/15/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",12/16/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",12/17/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",12/18/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",12/19/17,0,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",12/20/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",12/21/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",12/22/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",12/23/17,0.14,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",12/24/17,0.64,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",12/25/17,0.41,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",12/26/17,0.22,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",12/27/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",12/28/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",12/29/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",12/30/17,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",12/31/17,0.01,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",1/1/18,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",1/2/18,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",1/3/18,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",1/4/18,0,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",1/5/18,0.81,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",1/6/18,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",1/7/18,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",1/8/18,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",1/9/18,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",1/10/18,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",1/11/18,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",1/12/18,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",1/13/18,1.54,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",1/14/18,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",1/15/18,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",1/16/18,0,0,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",1/17/18,0,,,,
US1MAMD0011,"CAMBRIDGE 0.9 NNW, MA US",1/18/18,0.21,,,,
